day,trades,net,entry_thr,cal_net,skipped
2021-11-01,0,0.0,0.8,0.0,True
2021-11-02,0,0.0,0.8,0.0,True
2021-11-03,0,0.0,0.8,0.0,True
2021-11-04,0,0.0,0.8,0.0,True
2021-11-08,0,0.0,0.7,3107.0,False
2021-11-09,3,306.7797048164712,0.7,3443.0,False
2021-11-10,4,46.13268927649898,0.6,2307.0,False
2021-11-11,0,0.0,0.8,0.0,True
2021-11-12,0,0.0,0.8,0.0,True
2021-11-15,0,0.0,0.8,0.0,True
2021-11-16,5,176.86241698796687,0.6,2883.0,False
2021-11-17,0,0.0,0.8,0.0,True
2021-11-18,0,0.0,0.8,0.0,True
2021-11-22,0,0.0,0.8,0.0,True
2021-11-23,0,0.0,0.8,0.0,True
2021-11-24,0,0.0,0.8,0.0,True
2021-11-25,0,0.0,0.8,0.0,True
2021-11-26,0,0.0,0.8,0.0,True
2021-11-29,4,-1844.3245094658516,0.65,2060.0,False
2021-11-30,0,0.0,0.8,0.0,True
2021-12-01,0,0.0,0.8,0.0,True
2021-12-02,0,0.0,0.8,0.0,True
2021-12-03,0,0.0,0.8,0.0,True
2021-12-06,0,0.0,0.8,0.0,True
2021-12-07,0,0.0,0.8,0.0,True
2021-12-08,0,0.0,0.6,7642.0,False
2021-12-09,0,0.0,0.8,0.0,True
2021-12-10,0,0.0,0.8,0.0,True
2021-12-13,0,0.0,0.8,0.0,True
2021-12-14,0,0.0,0.8,0.0,True
2021-12-15,0,0.0,0.8,0.0,True
2021-12-16,0,0.0,0.8,0.0,True
2021-12-17,0,0.0,0.8,0.0,True
2021-12-20,2,-4358.133329714832,0.6,24.0,False
2021-12-21,0,0.0,0.8,0.0,True
2021-12-22,0,0.0,0.8,-984.0,True
2021-12-23,2,-95.88688929312434,0.6,1115.0,False
2021-12-24,0,0.0,0.8,0.0,True
2021-12-27,4,-1513.8867301975338,0.75,8620.0,False
2021-12-28,0,0.0,0.8,3185.0,False
2021-12-29,0,0.0,0.8,0.0,True
2021-12-30,0,0.0,0.8,0.0,True
2021-12-31,2,-3843.0201217285676,0.6,1162.0,False
