symbol,option_type,entry_time,exit_time,entry_price,exit_price,bars_held,lots,gross,charges,pnl,exit_reason,test_day,entry_threshold
BANKNIFTY21JAN2132200CE,CE,2021-01-18 09:29:00,2021-01-18 09:38:00,438.0925,431.3688871765137,9,1,-134.47225646972583,63.13513024712664,-197.6073867168525,signal,2021-01-18,0.6
BANKNIFTY21JAN2132200CE,CE,2021-01-18 09:55:00,2021-01-18 10:00:00,447.4658811187744,439.1992378234863,5,1,-165.33286590576154,63.44204370179056,-228.7749096075521,signal,2021-01-18,0.6
BANKNIFTY21JAN2132200CE,CE,2021-01-18 10:27:00,2021-01-18 10:38:00,402.0025,404.58600608825685,11,1,51.67012176513708,62.03530643668832,-10.36518467155124,signal,2021-01-18,0.6
BANKNIFTY21JAN2132200CE,CE,2021-01-18 11:01:00,2021-01-18 11:04:00,368.8197438812256,383.33923782348637,3,1,290.3898788452159,61.10625925520614,229.28361959000975,signal,2021-01-18,0.6
BANKNIFTY21JAN2132200PE,PE,2021-01-18 13:54:00,2021-01-18 14:10:00,441.3005122375488,387.3735896421203,16,1,-1078.5384519085699,62.104861288853485,-1140.6433131974234,stop,2021-01-18,0.6
BANKNIFTY21JAN2132200PE,PE,2021-01-18 14:12:00,2021-01-18 14:16:00,370.2733811187744,375.8579878234863,4,1,111.69213409423833,60.942347730290564,50.74978636394776,signal,2021-01-18,0.6
BANKNIFTY21JAN2132000CE,CE,2021-01-19 09:22:00,2021-01-19 09:45:00,343.85749999999996,301.83811349999996,23,2,-1680.7754599999998,70.4274751490572,-1751.202935149057,stop,2021-01-19,0.6
BANKNIFTY21JAN2132000CE,CE,2021-01-19 13:47:00,2021-01-19 14:17:00,433.7316188812256,417.6033689117432,30,2,-645.1299987792959,78.29225088878894,-723.4222496680848,time,2021-01-19,0.6
BANKNIFTY25FEB2136300CE,CE,2021-02-19 14:09:00,2021-02-19 14:19:00,283.8077561187744,316.40701217651366,10,3,1955.9553634643544,80.86621492088156,1875.089148543473,signal,2021-02-19,0.65
BANKNIFTY25FEB2136300PE,PE,2021-02-19 12:45:00,2021-02-19 12:55:00,426.31312499999996,496.505625,10,2,2807.700000000002,81.94629592000001,2725.753704080002,signal,2021-02-19,0.65
BANKNIFTY04MAR2135300PE,PE,2021-03-01 09:42:00,2021-03-01 09:43:00,576.7382377624511,567.0288871765136,1,1,-194.18701171875,68.15734901079225,-262.34436072954225,signal,2021-03-01,0.6
BANKNIFTY04MAR2135300PE,PE,2021-03-01 09:45:00,2021-03-01 09:46:00,537.6908505249023,536.655,1,1,-20.717010498046875,66.93343760858119,-87.65044810662806,signal,2021-03-01,0.6
BANKNIFTY04MAR2135300PE,PE,2021-03-01 09:52:00,2021-03-01 09:53:00,539.0442622375488,545.1836128234863,1,1,122.78701171875127,67.15769842120775,55.62931329754352,signal,2021-03-01,0.6
BANKNIFTY04MAR2135300PE,PE,2021-03-01 09:54:00,2021-03-01 09:56:00,527.7160244750976,549.12375,2,1,428.1545104980478,67.11279924716882,361.04171125087896,signal,2021-03-01,0.6
BANKNIFTY25MAR2133200PE,PE,2021-03-25 10:04:00,2021-03-25 10:20:00,320.3990061187744,396.30153066831207,16,3,4554.1514729722585,88.05996701134289,4466.091505960916,target,2021-03-25,0.75
BANKNIFTY25MAR2133200PE,PE,2021-03-25 10:23:00,2021-03-25 10:53:00,396.739375,391.6683689117432,30,2,-202.84024353027235,76.11143207462337,-278.95167560489574,time,2021-03-25,0.75
BANKNIFTY25MAR2133200PE,PE,2021-03-25 13:00:00,2021-03-25 13:29:00,666.7126127624512,585.2403314828797,29,1,-1629.4456255914292,69.71812254277256,-1699.1637481342018,stop,2021-03-25,0.75
BANKNIFTY25MAR2133200PE,PE,2021-03-25 13:38:00,2021-03-25 13:40:00,291.4267622375488,255.8144118921204,2,1,-712.2470069085682,57.042896952433594,-769.2899038610018,stop,2021-03-25,0.75
BANKNIFTY01APR2133500CE,CE,2021-03-26 14:22:00,2021-03-26 14:31:00,550.7233505249023,555.9566006469727,9,1,104.66500244140661,67.56483258907788,37.10016985232873,signal,2021-03-26,0.65
BANKNIFTY01APR2133500CE,CE,2021-03-26 14:53:00,2021-03-26 14:55:00,513.8814755249023,491.9171189117432,2,1,-439.2871322631811,65.54945313289285,-504.83658539607393,signal,2021-03-26,0.65
BANKNIFTY01APR2133500PE,PE,2021-03-26 09:21:00,2021-03-26 09:30:00,698.6422744750976,613.2681885342406,9,1,-1707.4817188171392,70.79654227180028,-1778.2782610889394,stop,2021-03-26,0.65
BANKNIFTY01APR2133500PE,PE,2021-03-26 10:03:00,2021-03-26 10:04:00,657.0385244750976,672.6641006469727,1,1,312.51152343750164,71.72439633116554,240.7871271063361,signal,2021-03-26,0.65
BANKNIFTY01APR2133500PE,PE,2021-03-26 10:15:00,2021-03-26 10:17:00,607.8157377624511,634.4100000000001,2,1,531.8852447509789,70.18239467566559,461.70285007531334,signal,2021-03-26,0.65
BANKNIFTY01APR2133500PE,PE,2021-03-26 11:05:00,2021-03-26 11:12:00,642.2014755249023,649.2727743530273,7,1,141.42597656250018,70.97110550558446,70.45487105691572,signal,2021-03-26,0.65
BANKNIFTY01APR2133700PE,PE,2021-03-30 11:36:00,2021-03-30 12:06:00,352.0278688812256,415.4088871765137,30,1,1267.6203659057626,61.67769303995944,1205.9426728658032,time,2021-03-30,0.6
BANKNIFTY01APR2133500PE,PE,2021-04-01 09:42:00,2021-04-01 09:56:00,255.28661888122556,224.0905940539398,14,1,-623.9204965457151,55.822268811863196,-679.7427653575783,stop,2021-04-01,0.6
BANKNIFTY01APR2133500PE,PE,2021-04-01 09:57:00,2021-04-01 10:02:00,228.8707530593872,200.9027470355301,5,1,-559.360120477142,54.93007674550202,-614.290197222644,stop,2021-04-01,0.6
BANKNIFTY01APR2133500PE,PE,2021-04-01 10:03:00,2021-04-01 10:18:00,228.01862194061277,200.1547463394699,15,1,-557.2775120228573,54.901296139604135,-612.1788081624615,stop,2021-04-01,0.6
