symbol,option_type,entry_time,exit_time,entry_price,exit_price,bars_held,gross,charges,pnl,test_day,entry_threshold
BANKNIFTY30JAN2031100PE,PE,2020-01-24 12:41:00,2020-01-24 12:48:00,174.7858811187744,180.44774391174317,7,113.23725585937552,53.76060861647888,59.47664724289664,2020-01-24,0.6
BANKNIFTY30JAN2031100PE,PE,2020-01-24 12:56:00,2020-01-24 13:56:00,176.4901280593872,147.63,60,-577.2025611877439,52.9835358229586,-630.1860970107025,2020-01-24,0.6
BANKNIFTY30JAN2031100PE,PE,2020-01-24 13:57:00,2020-01-24 14:36:00,151.4276280593872,146.73225608825683,39,-93.90743942260713,52.65033298414693,-146.55777240675405,2020-01-24,0.6
BANKNIFTY30JAN2031100PE,PE,2020-01-24 14:38:00,2020-01-24 14:59:00,146.26474388122557,145.8344969558716,21,-8.604938507079396,52.56435464223863,-61.16929314931802,2020-01-24,0.6
BANKNIFTY30JAN2031100CE,CE,2020-01-27 13:18:00,2020-01-27 13:23:00,184.9111219406128,196.50750000000002,5,231.9275611877447,54.27703164154139,177.6505295462033,2020-01-27,0.65
BANKNIFTY30JAN2031100PE,PE,2020-01-27 09:18:00,2020-01-27 10:18:00,270.424375,203.24062500000002,60,-1343.6749999999995,55.503187931500015,-1399.1781879314995,2020-01-27,0.65
BANKNIFTY30JAN2031100PE,PE,2020-01-27 10:19:00,2020-01-27 11:07:00,208.41974388122557,234.21300304412844,48,515.8651832580574,55.486226930926954,460.3789563271305,2020-01-27,0.65
BANKNIFTY30JAN2030900CE,CE,2020-01-28 11:13:00,2020-01-28 11:21:00,219.54749999999999,238.4025,8,377.10000000000036,55.72637737,321.37362263000034,2020-01-28,0.65
BANKNIFTY30JAN2030900CE,CE,2020-01-28 12:36:00,2020-01-28 12:50:00,218.6452561187744,223.48987804412843,14,96.89243850708067,55.352439601511364,41.539998905569306,2020-01-28,0.65
BANKNIFTY30JAN2030900CE,CE,2020-01-28 14:00:00,2020-01-28 14:46:00,211.6277561187744,145.18612804412842,46,-1328.83256149292,53.36062789501137,-1382.1931893879314,2020-01-28,0.65
BANKNIFTY30JAN2030900PE,PE,2020-01-28 09:46:00,2020-01-28 09:56:00,174.0340061187744,171.71961891174317,10,-46.28774414062491,53.53896820097888,-99.82671234160378,2020-01-28,0.65
BANKNIFTY30JAN2030900PE,PE,2020-01-28 10:57:00,2020-01-28 11:02:00,176.2896311187744,190.32300304412843,5,280.66743850708065,54.01949245801137,226.64794604906928,2020-01-28,0.65
BANKNIFTY30JAN2030900PE,PE,2020-01-28 13:09:00,2020-01-28 13:30:00,155.3373719406128,158.3032469558716,21,59.317500305176054,52.980354231697234,6.33714607347882,2020-01-28,0.65
BANKNIFTY30JAN2030900PE,PE,2020-01-28 13:52:00,2020-01-28 13:57:00,159.19700305938719,178.35300304412843,5,383.11999969482486,53.51598699205276,329.6040127027721,2020-01-28,0.65
BANKNIFTY30JAN2030900CE,CE,2020-01-29 12:31:00,2020-01-29 12:36:00,199.3471311187744,217.80413108825684,5,369.1399993896488,54.97438958110552,314.16560980854325,2020-01-29,0.75
BANKNIFTY13FEB2031100CE,CE,2020-02-10 14:01:00,2020-02-10 14:07:00,193.2820030593872,188.4776219558716,6,-96.08762207031191,54.18571257861444,-150.27333464892635,2020-02-10,0.65
BANKNIFTY20FEB2030900CE,CE,2020-02-19 09:15:00,2020-02-19 09:22:00,128.47036888122557,132.26850608825686,7,75.96274414062577,52.01331070952112,23.94943343110465,2020-02-19,0.7
BANKNIFTY20FEB2030900CE,CE,2020-02-19 09:34:00,2020-02-19 09:38:00,74.8867469406128,90.97199695587159,4,321.7050003051759,50.34312945444724,271.3618708507286,2020-02-19,0.7
BANKNIFTY20FEB2030900CE,CE,2020-02-19 13:51:00,2020-02-19 14:35:00,76.19,88.37849847793579,44,243.7699695587159,50.29623732957791,193.473732229138,2020-02-19,0.7
BANKNIFTY27FEB2030400PE,PE,2020-02-25 10:05:00,2020-02-25 11:05:00,149.7233811187744,166.93163108825684,60,344.16499938964876,53.12048161960553,291.0445177700432,2020-02-25,0.8
BANKNIFTY05MAR2029100CE,CE,2020-03-04 10:48:00,2020-03-04 11:01:00,136.0392469406128,123.5403734779358,13,-249.97746925353994,51.89504381661932,-301.87251307015924,2020-03-04,0.8
BANKNIFTY05MAR2029100CE,CE,2020-03-04 12:29:00,2020-03-04 12:58:00,114.1847515296936,67.33125,29,-937.070030593872,50.256324071604304,-987.3263546654764,2020-03-04,0.8
BANKNIFTY12MAR2024900CE,CE,2020-03-12 10:39:00,2020-03-12 11:14:00,186.91612194061278,119.30099847793579,35,-1352.3024692535398,52.42400089911932,-1404.7264701526592,2020-03-12,0.8
BANKNIFTY19MAR2019100PE,PE,2020-03-19 09:15:00,2020-03-19 09:18:00,137.091875,260.5470121765137,2,2469.1027435302744,55.240615923626656,2413.862127606648,2020-03-19,0.6
BANKNIFTY19MAR2019100PE,PE,2020-03-19 13:31:00,2020-03-19 13:36:00,29.072499999999998,43.39125,5,286.375,48.6166165195,237.75838348050002,2020-03-19,0.6
BANKNIFTY19MAR2019100PE,PE,2020-03-19 13:41:00,2020-03-19 14:01:00,37.8944992351532,18.403875761032104,20,-389.8124694824219,48.11843461315888,-437.9309040955808,2020-03-19,0.6
BANKNIFTY19MAR2019100PE,PE,2020-03-19 14:02:00,2020-03-19 14:15:00,17.0926242351532,9.426374809741974,13,-153.3249885082245,47.6416352967701,-200.96662380499458,2020-03-19,0.6
BANKNIFTY26MAR2019500CE,CE,2020-03-20 09:35:00,2020-03-20 09:38:00,1179.691875,1205.8278506469728,3,522.7195129394568,91.18609428624671,431.53341865321005,2020-03-20,0.65
BANKNIFTY26MAR2019500PE,PE,2020-03-20 13:37:00,2020-03-20 13:38:00,730.8726127624511,743.4367378234864,1,251.2825012207054,74.36312682803894,176.91937439266644,2020-03-20,0.65
BANKNIFTY26MAR2019500PE,PE,2020-03-20 13:39:00,2020-03-20 13:51:00,751.875,786.7282621765137,12,697.0652435302736,75.67705780787665,621.388185722397,2020-03-20,0.65
BANKNIFTY26MAR2018400CE,CE,2020-03-23 10:57:00,2020-03-23 11:15:00,817.0374999999999,802.3391006469727,16,-293.9679870605437,76.8663224334967,-370.8343094940404,2020-03-23,0.6
BANKNIFTY26MAR2018400CE,CE,2020-03-23 11:19:00,2020-03-23 11:23:00,701.75,747.9254878234864,4,923.5097564697276,74.11050169562336,849.3992547741042,2020-03-23,0.6
BANKNIFTY26MAR2018400CE,CE,2020-03-23 11:46:00,2020-03-23 13:29:00,768.3160244750976,698.25,59,-1401.3204895019521,73.72920466166883,-1475.0496941636209,2020-03-23,0.6
BANKNIFTY26MAR2018400CE,CE,2020-03-23 13:57:00,2020-03-23 14:01:00,507.3151127624511,528.6750000000001,4,427.1977447509789,66.36195926491558,360.83578548606334,2020-03-23,0.6
BANKNIFTY26MAR2018400CE,CE,2020-03-23 14:11:00,2020-03-23 14:15:00,501.25,551.4678506469727,3,1004.3570129394539,66.8410129119967,937.5160000274572,2020-03-23,0.6
BANKNIFTY26MAR2018400CE,CE,2020-03-23 14:24:00,2020-03-23 14:30:00,484.458125,602.0411128234864,6,2351.659756469728,67.86252117362335,2283.7972352961046,2020-03-23,0.6
BANKNIFTY26MAR2018400CE,CE,2020-03-23 14:43:00,2020-03-23 14:57:00,542.6532377624511,526.2809756469727,7,-327.44524230956813,66.74275470391228,-394.1879970134804,2020-03-23,0.6
BANKNIFTY26MAR2018400PE,PE,2020-03-23 09:16:00,2020-03-23 09:22:00,856.5360244750976,978.1484756469727,6,2432.2490234375005,81.63335321591552,2350.615670221585,2020-03-23,0.6
BANKNIFTY26MAR2017600CE,CE,2020-03-24 09:28:00,2020-03-24 10:12:00,943.9539755249023,634.2104878234863,44,-6194.869754028318,74.35358883195453,-6269.223342860273,2020-03-24,0.8
BANKNIFTY26MAR2017600CE,CE,2020-03-24 11:55:00,2020-03-24 12:38:00,822.05,897.75,43,1514.000000000001,79.24933227999999,1434.7506677200008,2020-03-24,0.8
BANKNIFTY26MAR2017600PE,PE,2020-03-24 14:18:00,2020-03-24 14:36:00,1164.1029510498047,1262.7352743530273,18,1972.6464660644524,92.37661714191564,1880.2698489225368,2020-03-24,0.8
BANKNIFTY01APR2019100CE,CE,2020-03-31 11:34:00,2020-03-31 11:35:00,358.64437499999997,364.6860060882569,1,120.83262176513813,60.526130794938325,60.3064909701998,2020-03-31,0.65
BANKNIFTY01APR2019100CE,CE,2020-03-31 12:16:00,2020-03-31 12:18:00,519.1446005249023,533.0640243530273,2,278.3884765624998,66.61568096183447,211.77279560066535,2020-03-31,0.65
BANKNIFTY01APR2019100CE,CE,2020-03-31 12:20:00,2020-03-31 12:48:00,519.6960244750976,510.8696493530274,28,-176.52750244140407,66.08268453267212,-242.61018697407619,2020-03-31,0.65
BANKNIFTY01APR2019100CE,CE,2020-03-31 13:01:00,2020-03-31 13:02:00,456.1375,477.2538871765137,1,422.32774353027366,64.47540249512664,357.852341035147,2020-03-31,0.65
BANKNIFTY01APR2019100PE,PE,2020-03-31 09:15:00,2020-03-31 09:20:00,902.1497744750976,689.6715243530274,5,-4249.565002441404,75.18324222792212,-4324.748244669327,2020-03-31,0.65
BANKNIFTY30APR2019700CE,CE,2020-04-24 13:47:00,2020-04-24 14:47:00,573.1793749999999,471.2688871765137,60,-2038.2097564697244,65.78390718737664,-2103.993663657101,2020-04-24,0.75
BANKNIFTY30APR2019700CE,CE,2020-04-24 14:50:00,2020-04-24 14:59:00,436.63886276245114,461.44350608825687,9,496.09286651611455,63.84859384010391,432.24427267601067,2020-04-24,0.75
BANKNIFTY07MAY2020400CE,CE,2020-05-04 10:00:00,2020-05-04 10:37:00,368.91999999999996,377.055,37,162.70000000000095,60.95464951,101.74535049000096,2020-05-04,0.6
BANKNIFTY07MAY2020400CE,CE,2020-05-04 11:23:00,2020-05-04 12:09:00,334.8851127624512,374.51138717651367,46,792.5254882812499,60.469943864042236,732.0555444172077,2020-05-04,0.6
BANKNIFTY07MAY2020400CE,CE,2020-05-04 12:51:00,2020-05-04 13:25:00,347.26599388122554,355.2596189117432,34,159.87250061035297,60.15548666814447,99.7170139422085,2020-05-04,0.6
BANKNIFTY07MAY2020400CE,CE,2020-05-04 13:45:00,2020-05-04 14:23:00,344.609375,309.474375,38,-702.6999999999998,59.008819939000006,-761.7088199389998,2020-05-04,0.6
BANKNIFTY07MAY2020400CE,CE,2020-05-04 14:38:00,2020-05-04 14:39:00,278.695,280.1977439117432,1,30.05487823486419,57.47781304581168,-27.42293481094749,2020-05-04,0.6
BANKNIFTY07MAY2020400CE,CE,2020-05-04 14:45:00,2020-05-04 14:52:00,266.5146311187744,279.94836891174316,7,268.6747558593754,57.32042331722889,211.35433254214652,2020-05-04,0.6
BANKNIFTY07MAY2020400PE,PE,2020-05-04 10:47:00,2020-05-04 10:53:00,834.58125,840.3438871765137,5,115.25274353027498,78.00869219162665,37.24405133864833,2020-05-04,0.6
BANKNIFTY07MAY2020400PE,PE,2020-05-04 12:09:00,2020-05-04 12:12:00,860.8968749999999,883.3859756469727,2,449.7820129394563,79.38256553349669,370.3994474059596,2020-05-04,0.6
BANKNIFTY07MAY2020400PE,PE,2020-05-04 13:36:00,2020-05-04 13:39:00,847.61375,870.8673628234864,3,465.07225646972756,78.91304357087334,386.1592128988542,2020-05-04,0.6
BANKNIFTY14MAY2020000CE,CE,2020-05-13 09:15:00,2020-05-13 10:15:00,375.0853688812256,234.46237804412843,60,-2812.459816741943,57.56287968742694,-2870.02269642937,2020-05-13,0.65
BANKNIFTY14MAY2020000CE,CE,2020-05-13 10:16:00,2020-05-13 10:25:00,237.4421311187744,290.37225608825685,9,1058.602499389649,57.212784668355525,1001.3897147212934,2020-05-13,0.65
BANKNIFTY14MAY2020000CE,CE,2020-05-13 10:57:00,2020-05-13 11:08:00,262.60488723754884,267.8786128234863,11,105.47451171874968,56.978270303957764,48.49624141479192,2020-05-13,0.65
BANKNIFTY14MAY2020000CE,CE,2020-05-13 11:21:00,2020-05-13 12:21:00,253.2315061187744,243.29024391174318,60,-198.8252441406246,56.26374151622888,-255.08898565685348,2020-05-13,0.65
BANKNIFTY14MAY2020000CE,CE,2020-05-13 12:22:00,2020-05-13 12:53:00,240.8004969406128,229.425,31,-227.50993881225554,55.772050983791395,-283.28198979604696,2020-05-13,0.65
BANKNIFTY14MAY2020000CE,CE,2020-05-13 13:02:00,2020-05-13 13:20:00,210.22424694061277,203.58975608825685,18,-132.68981704711848,54.76377774547972,-187.4535947925982,2020-05-13,0.65
BANKNIFTY14MAY2020000CE,CE,2020-05-13 14:56:00,2020-05-13 14:59:00,234.1338780593872,209.37524391174318,3,-495.17268295288034,55.20154533027027,-550.3742282831506,2020-05-13,0.65
BANKNIFTY14MAY2020000PE,PE,2020-05-13 10:30:00,2020-05-13 10:46:00,511.4755122375488,497.6527439117432,16,-276.45536651611224,65.65907345564608,-342.1144399717583,2020-05-13,0.65
BANKNIFTY14MAY2020000PE,PE,2020-05-13 11:11:00,2020-05-13 11:17:00,471.2752561187744,492.76500000000004,6,429.794877624513,65.04075402591721,364.7541235985958,2020-05-13,0.65
BANKNIFTY14MAY2020000PE,PE,2020-05-13 13:27:00,2020-05-13 14:21:00,574.9838627624512,585.5823628234864,54,211.9700012207045,68.58684067778894,143.38316054291556,2020-05-13,0.65
BANKNIFTY21MAY2017600CE,CE,2020-05-20 14:46:00,2020-05-20 14:48:00,345.4615061187744,317.00548782348636,2,-569.1203659057612,59.20259025104056,-628.3229561568018,2020-05-20,0.65
BANKNIFTY21MAY2017600CE,CE,2020-05-20 14:50:00,2020-05-20 14:52:00,314.2336372375488,316.6563871765137,2,48.454998779297966,58.806136314711054,-10.351137535413088,2020-05-20,0.65
BANKNIFTY21MAY2017600PE,PE,2020-05-20 14:02:00,2020-05-20 14:03:00,240.6,249.02586891174317,1,168.5173782348636,56.246323785061676,112.27105444980192,2020-05-20,0.65
BANKNIFTY21MAY2017600PE,PE,2020-05-20 14:10:00,2020-05-20 14:11:00,196.0890061187744,206.6819969558716,1,211.8598167419441,54.66338159757304,157.19643514437104,2020-05-20,0.65
BANKNIFTY21MAY2017600PE,PE,2020-05-20 14:18:00,2020-05-20 14:19:00,201.3521311187744,198.10350608825684,1,-64.97250061035118,54.52010877685553,-119.4926093872067,2020-05-20,0.65
BANKNIFTY28MAY2017600CE,CE,2020-05-27 14:11:00,2020-05-27 14:14:00,1062.9507989501953,977.5001371765137,3,-1709.013235473633,84.18199788246432,-1793.195233356097,2020-05-27,0.6
BANKNIFTY28MAY2017600CE,CE,2020-05-27 14:15:00,2020-05-27 14:17:00,962.1994877624511,945.0315243530274,2,-343.35926818847383,82.14055034191887,-425.4998185303927,2020-05-27,0.6
BANKNIFTY28MAY2017600PE,PE,2020-05-27 12:38:00,2020-05-27 13:04:00,89.0220030593872,72.61800304412843,26,-328.0800003051755,50.072305016052766,-378.15230532122825,2020-05-27,0.6
BANKNIFTY04JUN2021100CE,CE,2020-06-03 09:31:00,2020-06-03 10:31:00,300.6998872375488,229.97362804412842,60,-1414.5251838684078,56.52956165817857,-1471.0547455265864,2020-06-03,0.7
BANKNIFTY04JUN2021100CE,CE,2020-06-03 10:32:00,2020-06-03 11:32:00,232.27924694061278,280.2476371765137,60,959.3678047180185,56.90237587991804,902.4654288381005,2020-06-03,0.7
BANKNIFTY04JUN2021100CE,CE,2020-06-03 11:33:00,2020-06-03 12:33:00,275.4869877624512,270.7713871765137,60,-94.31201171874932,57.208675054292236,-151.52068677304155,2020-06-03,0.7
BANKNIFTY04JUN2021100CE,CE,2020-06-03 12:34:00,2020-06-03 13:34:00,274.434375,337.95298782348635,60,1270.3722564697273,58.82969619587335,1211.542560273854,2020-06-03,0.7
BANKNIFTY04JUN2021100CE,CE,2020-06-03 13:35:00,2020-06-03 14:35:00,349.72213111877437,618.45,60,5374.557377624514,66.5877382881672,5307.9696393363465,2020-06-03,0.7
BANKNIFTY04JUN2021100CE,CE,2020-06-03 14:57:00,2020-06-03 14:59:00,321.7523872375488,227.47987804412844,2,-1885.4501838684075,56.73045251967858,-1942.180636388086,2020-06-03,0.7
BANKNIFTY04JUN2021000CE,CE,2020-06-04 09:15:00,2020-06-04 09:17:00,127.2172515296936,224.1382469558716,2,1938.4199085235603,54.232345309760134,1884.1875632138,2020-06-04,0.65
BANKNIFTY11JUN2020600PE,PE,2020-06-05 11:30:00,2020-06-05 12:27:00,531.3249999999999,524.7348628234863,57,-131.80274353027244,66.56441017937335,-198.36715370964578,2020-06-05,0.65
BANKNIFTY11JUN2020600PE,PE,2020-06-05 12:41:00,2020-06-05 13:41:00,510.37275611877436,470.2713871765137,60,-802.027378845213,64.97936008604385,-867.0067389312568,2020-06-05,0.65
BANKNIFTY11JUN2020600PE,PE,2020-06-05 14:08:00,2020-06-05 14:26:00,434.0825,468.82500000000005,18,694.8500000000013,63.996379117000004,630.8536208830012,2020-06-05,0.65
BANKNIFTY02JUL2021800CE,CE,2020-06-26 14:35:00,2020-06-26 14:36:00,348.16823776245116,334.1625,1,-280.11475524902266,59.65353790366559,-339.7682931526883,2020-06-26,0.8
BANKNIFTY09JUL2022700PE,PE,2020-07-08 10:10:00,2020-07-08 11:05:00,265.2615061187744,215.46,55,-996.0301223754874,55.7362657034172,-1051.7663880789046,2020-07-08,0.75
BANKNIFTY16JUL2021200CE,CE,2020-07-16 13:14:00,2020-07-16 13:20:00,63.508373470306395,91.07175304412843,6,551.2675914764407,50.20419552098986,501.0633959554508,2020-07-16,0.65
BANKNIFTY16JUL2021200PE,PE,2020-07-16 10:02:00,2020-07-16 11:02:00,143.106875,128.77725608825685,60,-286.5923782348631,52.11022903843833,-338.7026072733014,2020-07-16,0.65
BANKNIFTY23JUL2021700CE,CE,2020-07-17 11:08:00,2020-07-17 11:46:00,338.89511276245116,373.065,38,683.3977447509767,60.484581156915596,622.9131635940611,2020-07-17,0.6
BANKNIFTY23JUL2021700PE,PE,2020-07-17 12:11:00,2020-07-17 12:53:00,451.42573776245115,438.3513871765137,42,-261.48701171874905,63.47061659679224,-324.9576283155413,2020-07-17,0.6
BANKNIFTY23JUL2022200CE,CE,2020-07-20 11:27:00,2020-07-20 11:36:00,431.1251127624511,439.69798782348636,9,171.45750122070467,63.25116392753894,108.20633729316573,2020-07-20,0.65
BANKNIFTY23JUL2022200CE,CE,2020-07-20 11:45:00,2020-07-20 11:55:00,413.1302561187744,461.44350608825687,10,966.2649993896491,63.556532314605526,902.7084670750436,2020-07-20,0.65
BANKNIFTY23JUL2022200CE,CE,2020-07-20 12:04:00,2020-07-20 12:50:00,465.0096311187744,457.60312500000003,46,-148.1301223754872,64.1076490244172,-212.23777139990437,2020-07-20,0.65
BANKNIFTY23JUL2022200CE,CE,2020-07-20 12:54:00,2020-07-20 13:15:00,451.2252561187744,472.4658689117432,21,424.81225585937636,64.29791290097889,360.5143429583975,2020-07-20,0.65
BANKNIFTY23JUL2022200PE,PE,2020-07-20 09:21:00,2020-07-20 09:43:00,344.65948776245114,335.20986282348633,22,-188.99249877929606,59.635422231538946,-248.627921010835,2020-07-20,0.65
BANKNIFTY23JUL2022200PE,PE,2020-07-20 09:48:00,2020-07-20 10:05:00,293.13099388122555,268.52701217651367,17,-492.0796340942377,57.37328584895945,-549.4529199431971,2020-07-20,0.65
BANKNIFTY23JUL2022700CE,CE,2020-07-21 09:32:00,2020-07-21 10:17:00,295.03573776245116,270.82125,45,-484.28975524902285,57.45275374816559,-541.7425089971885,2020-07-21,0.6
BANKNIFTY23JUL2022700CE,CE,2020-07-21 11:17:00,2020-07-21 12:17:00,267.6173872375488,290.8710060882569,60,465.072377014161,57.599801375772735,407.47257563838826,2020-07-21,0.6
BANKNIFTY23JUL2022700CE,CE,2020-07-21 12:18:00,2020-07-21 13:18:00,297.1911372375488,265.7339939117432,60,-629.1428665161118,57.3557911868961,-686.4986577030079,2020-07-21,0.6
BANKNIFTY23JUL2022700CE,CE,2020-07-21 13:19:00,2020-07-21 14:13:00,267.86801223754884,276.3075,54,168.7897552490233,57.24867814383441,111.54107710518889,2020-07-21,0.6
BANKNIFTY23JUL2022700CE,CE,2020-07-21 14:15:00,2020-07-21 14:17:00,279.6975,316.40701217651366,2,734.1902435302734,58.37100746237665,675.8192360678968,2020-07-21,0.6
BANKNIFTY23JUL2022700PE,PE,2020-07-21 09:15:00,2020-07-21 09:31:00,364.3586372375488,338.05274391174316,16,-526.1178665161128,59.949305687396084,-586.0671722035089,2020-07-21,0.6
BANKNIFTY23JUL2022700PE,PE,2020-07-21 10:17:00,2020-07-21 11:15:00,340.1482377624512,340.6961128234864,58,10.957501220703989,59.712821616538946,-48.75532039583496,2020-07-21,0.6
BANKNIFTY23JUL2022700PE,PE,2020-07-21 13:36:00,2020-07-21 14:36:00,302.65474388122556,221.3951219558716,60,-1625.1924385070793,56.34518786448863,-1681.537626371568,2020-07-21,0.6
BANKNIFTY23JUL2022700PE,PE,2020-07-21 14:37:00,2020-07-21 14:59:00,223.55749999999998,217.6544969558716,22,-118.06006088256765,55.27152987915584,-173.3315907617235,2020-07-21,0.6
BANKNIFTY30JUL2022200CE,CE,2020-07-30 11:09:00,2020-07-30 11:15:00,115.48799694061279,126.5328734779358,6,220.89753074646012,51.71251168011932,169.1850190663408,2020-07-30,0.6
BANKNIFTY06AUG2021700CE,CE,2020-08-05 10:21:00,2020-08-05 11:21:00,350.0730122375488,330.72111282348635,60,-387.03798828124945,59.593495134707766,-446.63148341595723,2020-08-05,0.6
BANKNIFTY06AUG2021700CE,CE,2020-08-05 11:31:00,2020-08-05 11:49:00,295.23625,237.50475608825684,18,-1154.6298782348629,56.64486776068833,-1211.2747459955513,2020-08-05,0.6
BANKNIFTY06AUG2021700CE,CE,2020-08-05 11:59:00,2020-08-05 12:08:00,166.0140061187744,175.80937500000002,9,195.90737762451226,53.53880852016721,142.36856910434506,2020-08-05,0.6
BANKNIFTY06AUG2021700CE,CE,2020-08-05 14:47:00,2020-08-05 14:59:00,115.73862194061279,110.22375000000001,12,-110.29743881225556,51.3189287490414,-161.61636756129695,2020-08-05,0.6
BANKNIFTY06AUG2021700PE,PE,2020-08-05 09:15:00,2020-08-05 09:53:00,235.58749999999998,137.30586891174318,38,-1965.632621765136,53.466617898061685,-2019.0992396631977,2020-08-05,0.6
BANKNIFTY06AUG2021700PE,PE,2020-08-05 12:40:00,2020-08-05 12:45:00,211.8783811187744,224.53725608825684,5,253.1774993896488,55.293846657855525,197.8836527317933,2020-08-05,0.6
BANKNIFTY06AUG2021700PE,PE,2020-08-05 13:00:00,2020-08-05 13:08:00,221.55249999999998,209.02612804412843,8,-250.52743911743107,55.03674756709415,-305.5641866845252,2020-08-05,0.6
BANKNIFTY06AUG2021700PE,PE,2020-08-05 14:08:00,2020-08-05 14:28:00,249.62249999999997,285.9832621765137,20,727.215243530274,57.257352566876655,669.9578909633974,2020-08-05,0.6
BANKNIFTY13AUG2022400PE,PE,2020-08-13 14:09:00,2020-08-13 14:24:00,112.98174694061278,129.52538108825684,15,330.8726829528811,51.754163590729725,279.1185193621514,2020-08-13,0.8
BANKNIFTY20AUG2022300CE,CE,2020-08-14 09:15:00,2020-08-14 09:39:00,306.2136372375488,270.8711128234863,24,-706.8504882812499,57.59283634345776,-764.4433246247077,2020-08-14,0.65
BANKNIFTY20AUG2022300CE,CE,2020-08-14 13:25:00,2020-08-14 14:11:00,221.85325305938719,130.32336891174316,46,-1830.5976829528804,53.12614957077028,-1883.7238325236508,2020-08-14,0.65
BANKNIFTY20AUG2022300CE,CE,2020-08-14 14:15:00,2020-08-14 14:20:00,119.6483734703064,111.22125000000001,5,-168.54246940612768,51.3917647291457,-219.93423413527339,2020-08-14,0.65
BANKNIFTY03SEP2023700CE,CE,2020-08-28 09:26:00,2020-08-28 09:30:00,384.6091188812256,410.9201371765137,4,526.2203659057627,61.97328689795944,464.2470790078033,2020-08-28,0.8
BANKNIFTY03SEP2025200CE,CE,2020-08-31 09:48:00,2020-08-31 10:48:00,259.6475,163.24086891174318,60,-1928.132621765136,54.39636228006167,-1982.5289840451976,2020-08-31,0.8
BANKNIFTY03SEP2025200CE,CE,2020-08-31 11:29:00,2020-08-31 12:29:00,128.5204969406128,121.19625,60,-146.48493881225562,51.744616352291395,-198.229555164547,2020-08-31,0.8
BANKNIFTY03SEP2025200CE,CE,2020-08-31 14:09:00,2020-08-31 14:59:00,85.86412652969359,69.9247484779358,50,-318.787561035156,49.96756317443223,-368.7551242095882,2020-08-31,0.8
BANKNIFTY17SEP2022500CE,CE,2020-09-11 09:16:00,2020-09-11 09:39:00,396.8396311187744,329.0752439117432,23,-1355.2877441406235,60.13447144397888,-1415.4222155846023,2020-09-11,0.65
BANKNIFTY17SEP2022500CE,CE,2020-09-11 09:41:00,2020-09-11 09:48:00,326.46411888122555,310.12274391174316,7,-326.82749938964776,58.799161201144464,-385.6266605907922,2020-09-11,0.65
