day,trades,net,entry_thr,cal_net,skipped
2020-04-15,0,0.0,0.8,0.0,True
2020-04-16,0,0.0,0.8,0.0,True
2020-04-17,0,0.0,0.8,0.0,True
2020-04-20,0,0.0,0.6,-221.0,True
2020-04-21,1,92.91415567118912,0.8,288.0,False
2020-04-22,1,-496.0967420380518,0.8,1403.0,False
2020-04-23,0,0.0,0.8,0.0,True
2020-04-24,0,0.0,0.8,0.0,True
2020-04-27,0,0.0,0.6,1536.0,False
2020-04-28,0,0.0,0.65,575.0,False
2020-04-29,0,0.0,0.8,0.0,True
2020-04-30,0,0.0,0.8,-127.0,True
2020-05-04,0,0.0,0.8,0.0,True
2020-05-05,1,347.2098961660023,0.8,390.0,False
2020-05-06,0,0.0,0.8,0.0,True
2020-05-07,0,0.0,0.8,0.0,True
2020-05-08,8,-1603.5993585236665,0.6,479.0,False
2020-05-11,0,0.0,0.8,171.0,False
2020-05-12,1,145.4707691879397,0.6,1238.0,False
2020-05-13,0,0.0,0.8,0.0,True
2020-05-14,0,0.0,0.8,0.0,True
2020-05-15,0,0.0,0.8,0.0,True
2020-05-18,0,0.0,0.8,0.0,True
2020-05-19,0,0.0,0.8,0.0,True
2020-05-20,0,0.0,0.8,0.0,True
2020-05-21,0,0.0,0.6,1374.0,False
2020-05-22,0,0.0,0.8,0.0,True
2020-05-26,1,-158.29947967519684,0.6,1033.0,False
2020-05-27,0,0.0,0.8,0.0,True
2020-05-28,0,0.0,0.6,613.0,False
2020-05-29,0,0.0,0.8,0.0,True
2020-06-01,0,0.0,0.8,0.0,True
2020-06-02,0,0.0,0.8,0.0,True
2020-06-03,5,247.5435068999343,0.6,3029.0,False
2020-06-04,0,0.0,0.8,756.0,False
2020-06-05,3,-2780.2155087814535,0.6,998.0,False
2020-06-08,27,3617.943520864737,0.6,1891.0,False
2020-06-09,1,-25.05802130868821,0.8,127.0,False
2020-06-10,0,0.0,0.8,0.0,True
2020-06-11,0,0.0,0.8,0.0,True
2020-06-12,0,0.0,0.8,0.0,True
2020-06-15,0,0.0,0.8,623.0,False
2020-06-16,0,0.0,0.8,0.0,True
2020-06-17,0,0.0,0.8,0.0,True
2020-06-18,3,-489.1421828438154,0.7,668.0,False
2020-06-19,0,0.0,0.8,0.0,True
2020-06-22,0,0.0,0.8,0.0,True
2020-06-23,0,0.0,0.8,0.0,True
2020-06-24,7,-2024.2316343643308,0.7,1321.0,False
2020-06-25,0,0.0,0.8,425.0,False
2020-06-26,0,0.0,0.8,0.0,True
2020-06-29,0,0.0,0.8,0.0,True
2020-06-30,0,0.0,0.8,0.0,True
2020-07-01,0,0.0,0.8,0.0,True
2020-07-02,0,0.0,0.7,193.0,False
2020-07-03,8,-125.35061728505354,0.6,300.0,False
2020-07-06,2,-499.71559516043783,0.8,494.0,False
2020-07-07,0,0.0,0.8,65.0,False
2020-07-08,1,-950.9378883941889,0.65,2380.0,False
2020-07-09,7,-1844.5770236813632,0.6,1725.0,False
2020-07-10,11,-871.3769755918547,0.6,1692.0,False
2020-07-13,0,0.0,0.8,312.0,False
2020-07-14,0,0.0,0.8,-122.0,True
2020-07-15,0,0.0,0.8,138.0,False
2020-07-16,2,878.7811569143232,0.7,117.0,False
2020-07-17,1,-158.91526107618927,0.6,524.0,False
2020-07-20,31,-4463.317669827156,0.6,9834.0,False
2020-07-21,8,-1339.5285160147482,0.75,1174.0,False
2020-07-22,0,0.0,0.75,128.0,False
2020-07-23,0,0.0,0.8,0.0,True
2020-07-24,0,0.0,0.8,0.0,True
2020-07-27,1,257.8317611712933,0.65,967.0,False
2020-07-28,0,0.0,0.65,258.0,False
2020-07-29,0,0.0,0.8,258.0,False
2020-07-30,1,368.30330446589744,0.6,1041.0,False
2020-07-31,0,0.0,0.8,0.0,True
2020-08-03,0,0.0,0.65,927.0,False
2020-08-04,0,0.0,0.75,2101.0,False
2020-08-05,0,0.0,0.8,0.0,True
2020-08-06,2,180.0303087020006,0.8,311.0,False
2020-08-07,2,-407.4964195218737,0.8,115.0,False
2020-08-10,0,0.0,0.8,116.0,False
2020-08-11,0,0.0,0.65,1310.0,False
2020-08-12,6,-468.33301775251664,0.7,403.0,False
2020-08-13,4,-146.2268844375937,0.65,534.0,False
2020-08-14,7,-809.4231789014884,0.65,655.0,False
2020-08-17,0,0.0,0.8,0.0,True
2020-08-18,0,0.0,0.8,0.0,True
2020-08-19,0,0.0,0.8,312.0,False
2020-08-20,0,0.0,0.8,0.0,True
2020-08-21,0,0.0,0.8,0.0,True
2020-08-24,1,12.95918977572859,0.8,295.0,False
2020-08-25,1,202.69779668781888,0.8,119.0,False
2020-08-26,0,0.0,0.8,0.0,True
2020-08-27,1,13.595227548138226,0.65,487.0,False
2020-08-28,2,868.6459833163467,0.65,299.0,False
2020-08-31,0,0.0,0.8,243.0,False
2020-09-01,0,0.0,0.8,-48.0,True
2020-09-02,0,0.0,0.65,371.0,False
2020-09-03,0,0.0,0.8,0.0,True
2020-09-04,0,0.0,0.8,0.0,True
2020-09-07,0,0.0,0.8,0.0,True
2020-09-08,0,0.0,0.8,0.0,True
2020-09-09,0,0.0,0.75,1135.0,False
2020-09-10,4,-535.3811872096088,0.6,171.0,False
2020-09-11,0,0.0,0.8,0.0,True
2020-09-14,0,0.0,0.8,0.0,True
2020-09-15,0,0.0,0.8,0.0,True
2020-09-16,5,1795.2451956356601,0.6,739.0,False
2020-09-17,0,0.0,0.8,0.0,True
2020-09-18,0,0.0,0.8,0.0,True
2020-09-21,2,26.607743676777282,0.6,3061.0,False
2020-09-22,2,294.72460242444,0.6,262.0,False
2020-09-23,2,-275.6099322520468,0.6,1071.0,False
2020-09-24,0,0.0,0.8,0.0,True
2020-09-25,0,0.0,0.8,0.0,True
2020-09-28,0,0.0,0.8,0.0,True
2020-09-29,0,0.0,0.8,0.0,True
2020-09-30,0,0.0,0.8,0.0,True
2020-10-01,3,248.62750649506233,0.6,1376.0,False
2020-10-05,0,0.0,0.7,918.0,False
2020-10-06,0,0.0,0.8,-135.0,True
2020-10-07,4,447.2274119392699,0.6,435.0,False
2020-10-08,2,76.48234560389182,0.6,633.0,False
2020-10-09,7,259.86262897978423,0.65,722.0,False
2020-10-12,0,0.0,0.8,406.0,False
2020-10-13,12,-482.6595676944752,0.6,8099.0,False
2020-10-14,25,-1619.9887533001752,0.6,5251.0,False
2020-10-15,0,0.0,0.75,39.0,False
2020-10-16,0,0.0,0.8,0.0,True
2020-10-19,0,0.0,0.8,0.0,True
2020-10-20,0,0.0,0.8,-703.0,True
2020-10-21,0,0.0,0.8,127.0,False
2020-10-22,0,0.0,0.8,0.0,True
2020-10-23,0,0.0,0.8,286.0,False
2020-10-26,0,0.0,0.8,0.0,True
2020-10-27,0,0.0,0.8,0.0,True
2020-10-28,4,-1331.727098671623,0.8,772.0,False
2020-10-29,0,0.0,0.8,393.0,False
2020-10-30,0,0.0,0.8,0.0,True
2020-11-02,4,397.55591988071,0.6,141.0,False
2020-11-03,16,5329.719545445035,0.6,826.0,False
2020-11-04,16,101.65791217941762,0.75,2450.0,False
2020-11-05,18,-798.8754541282319,0.65,3316.0,False
2020-11-06,2,618.2085108272424,0.7,899.0,False
2020-11-09,7,1198.2025654600243,0.6,1942.0,False
2020-11-10,4,-3384.9097991995905,0.7,3316.0,False
2020-11-11,8,2251.3372395034385,0.65,1732.0,False
2020-11-12,2,-1427.8013325293748,0.65,7302.0,False
2020-11-13,11,255.7694251254425,0.65,5072.0,False
2020-11-14,0,0.0,0.8,0.0,True
2020-11-17,0,0.0,0.8,0.0,True
2020-11-18,2,243.00081021462148,0.8,2218.0,False
2020-11-19,0,0.0,0.7,2820.0,False
2020-11-20,23,3221.662040101345,0.6,1584.0,False
2020-11-23,0,0.0,0.8,0.0,True
2020-11-24,0,0.0,0.7,1568.0,False
2020-11-25,0,0.0,0.7,482.0,False
2020-11-26,0,0.0,0.8,0.0,True
2020-11-27,0,0.0,0.8,0.0,True
2020-12-01,0,0.0,0.8,0.0,True
2020-12-02,3,-11.631334416221819,0.6,1723.0,False
2020-12-03,4,67.40234095502399,0.6,306.0,False
2020-12-04,4,-1701.518689331633,0.65,856.0,False
2020-12-07,0,0.0,0.8,0.0,True
2020-12-08,1,245.3029917177421,0.8,266.0,False
2020-12-09,4,-918.8187566722422,0.6,4389.0,False
2020-12-10,2,-2775.6606734451384,0.6,1738.0,False
2020-12-11,1,-221.15530522235264,0.8,93.0,False
2020-12-14,0,0.0,0.8,0.0,True
2020-12-15,0,0.0,0.8,0.0,True
2020-12-16,1,-36.541611665896156,0.65,987.0,False
2020-12-17,0,0.0,0.8,0.0,True
2020-12-18,0,0.0,0.8,0.0,True
2020-12-21,0,0.0,0.8,0.0,True
2020-12-22,0,0.0,0.8,-26.0,True
2020-12-23,4,-537.1887441014026,0.6,2858.0,False
2020-12-24,0,0.0,0.8,0.0,True
2020-12-28,12,-2425.4727342472447,0.6,1254.0,False
2020-12-29,0,0.0,0.8,0.0,True
2020-12-30,2,-361.42223801719337,0.7,2076.0,False
2020-12-31,0,0.0,0.8,0.0,True
